residueCount,resolution,structureMolecularWeight,crystallizationTempK,densityMatthews,densityPercentSol,phValue
274,0.0018000000000000002,31.231810000000003,298.0,2.2,44.12,8.2
135,0.0017,15.65455,277.0,2.59,52.57,6.5
229,0.0026000000000000003,24.74235,295.0,2.72,55.2,7.0
229,0.0026000000000000003,24.74235,295.0,2.72,55.2,7.0
424,0.0021000000000000003,46.13989,298.0,2.43,49.42,7.5
424,0.0021000000000000003,46.13989,298.0,2.43,49.42,7.5
460,0.00175,53.917680000000004,296.0,2.36,47.97,7.5
1114,0.0025,125.94511,298.0,2.58,52.37,6.5
468,0.002,51.91406,291.0,3.15,61.0,6.5
538,0.0028,60.39834,290.0,2.67,53.95,7.5
1068,0.0021000000000000003,117.39034,278.0,2.61,52.82,7.0
692,0.0022,73.63426,298.0,2.24,44.8,4.8
688,0.0027,73.26592,298.0,2.2,43.6,4.8
201,0.003,23.65675,293.0,2.67,53.85,7.5
131,0.0024,15.536340000000001,277.0,3.15,60.95,7.5
236,0.0017,24.25156,298.0,2.03,39.53,7.1
292,0.00202,33.93152,291.0,3.06,59.74,6.0
1420,0.00316,169.71573,292.0,2.27,45.87,8.0
1420,0.00316,169.71573,292.0,2.27,45.87,8.0
372,0.00235,42.42866000000001,291.0,2.76,55.4,6.0
372,0.00235,42.42866000000001,291.0,2.76,55.4,6.0
434,0.00206,48.78705,277.0,2.4,48.7,7.0
1696,0.0025,203.7647,292.0,3.54,65.25,8.5
1696,0.0025,203.7647,292.0,3.54,65.25,8.5
1696,0.0025,203.7647,292.0,3.54,65.25,8.5
292,0.002,34.0255,277.0,3.04,59.48,6.0
139,0.0026000000000000003,16.87102,293.0,2.82,56.32,6.5
591,0.0021000000000000003,65.90192,298.0,2.4,48.66,8.0
129,0.0018000000000000002,14.61186,297.0,2.48,50.4,6.3
538,0.0026000000000000003,58.68497,279.0,3.88,68.33,8.1
73,0.0026000000000000003,7.8952,293.0,2.65,53.64,4.0
473,0.003,54.93929,297.0,3.94,68.79,6.5
364,0.00165,40.66113,298.0,2.64,53.43,7.5
364,0.00165,40.66113,298.0,2.64,53.43,7.5
304,0.002,33.15422,277.0,2.95,58.3,3.0
161,0.00215,19.62123,277.0,1.9,35.14,7.2
221,0.0019,25.69896,291.0,2.4,55.0,8.3
686,0.0024,77.46311,298.0,2.94,58.2,7.1
742,0.0027,84.00017,293.0,2.47,50.21,7.5
742,0.0027,84.00017,293.0,2.47,50.21,7.5
858,0.00214,95.44903000000001,298.0,2.09,41.18,8.5
266,0.002,26.836740000000002,297.0,2.16,43.18,4.6
55,0.002,6.26051,277.0,2.04,39.67,7.5
999,0.0017,111.44539999999999,291.0,2.88,57.26,5.5
292,0.00189,37.367779999999996,291.0,2.86,57.01,7.5
766,0.00215,89.38137,298.0,2.5,50.87,6.5
766,0.00215,89.38137,298.0,2.5,50.87,6.5
766,0.00215,89.38137,298.0,2.5,50.87,6.5
768,0.0018000000000000002,89.60767999999999,298.0,2.54,51.61,6.5
898,0.0019,98.96325999999999,298.0,2.7,54.48,7.0
904,0.0025,100.35235,298.0,2.89,57.46,7.5
227,0.0018000000000000002,24.7535,298.0,2.03,39.45,6.5
128,0.0023,15.32116,298.0,2.48,50.45,7.0
750,0.003,85.06711,292.0,2.57,52.18,5.5
750,0.003,85.06711,292.0,2.57,52.18,5.5
191,0.0019,21.75438,277.0,2.0,48.7,7.5
267,0.0024,31.22898,293.0,2.37,48.02,8.5
534,0.0022,62.54452,293.0,2.3,46.52,8.5
984,0.0015,107.95927,298.0,2.4,48.66,6.5
346,0.00215,39.251599999999996,290.0,2.15,42.91,6.0
152,0.002,17.374119999999998,277.0,3.04,59.58,7.0
220,0.002,25.43881,277.0,3.37,63.5,7.4
333,0.00186,37.91553,277.0,4.4,72.0,7.0
716,0.0023,77.53694,295.0,2.63,53.23,4.4
634,0.0018000000000000002,69.38133,298.0,2.48,50.42,7.5
198,0.0018100000000000002,22.25029,277.0,2.79,55.86,5.5
198,0.00229,22.31429,277.0,2.8,56.08,5.5
150,0.0025,17.80891,277.0,1.82,32.0,4.6
1784,0.0019,197.12502,4.0,2.67,53.86,8.0
298,0.00195,35.23275,294.0,3.31,62.83,7.5
135,0.0022,14.98337,293.0,2.75,55.27,8.0
768,0.0027,86.59966,291.0,3.51,64.99,7.8
774,0.0025499999999999997,90.46321,290.0,2.46,48.8,6.5
774,0.0025499999999999997,90.46321,290.0,2.46,48.8,6.5
774,0.0025499999999999997,90.46321,290.0,2.46,48.8,6.5
898,0.00175,95.01192999999999,298.0,3.3,63.03,7.5
244,0.0023,26.10282,290.0,4.41,72.08,4.0
540,0.0015500000000000002,58.63959,293.0,3.3,63.0,7.2
268,0.0023,30.76283,293.0,2.84,56.62,7.0
320,0.0028,36.28456,277.0,3.05,59.64,8.2
804,0.0020499999999999997,89.3702,277.0,2.75,55.35,5.5
542,0.00206,62.47031,298.0,2.14,42.42,5.2
746,0.0015400000000000001,81.48780000000001,277.0,2.3,46.46,7.0
309,0.0017,35.17139,293.0,2.12,32.0,7.5
882,0.0021000000000000003,97.74191,298.0,2.2,44.03,8.5
882,0.0021000000000000003,97.74191,298.0,2.2,44.03,8.5
443,0.0024,48.95812,298.0,3.16,61.05,7.0
443,0.0024,48.95812,298.0,3.16,61.05,7.0
197,0.0023,20.98737,277.0,2.57,52.14,6.7
532,0.0019,59.79743,293.0,2.24,45.11,9.8
437,0.0019,47.639739999999996,288.0,2.28,46.06,5.2
515,0.002,59.622580000000006,298.0,2.56,54.32,4.0
432,0.0019,47.17127,291.0,2.33,47.23,6.5
241,0.002,28.09929,298.0,2.39,48.53,4.6
808,0.0024,87.84717,298.0,2.82,56.37,7.5
228,0.0015,25.241860000000003,298.0,2.75,55.35,7.5
228,0.0016,25.335970000000003,298.0,2.77,55.61,5.6
1902,0.0017,210.88085999999998,277.0,2.23,44.77,8.0
1902,0.0017,210.88085999999998,277.0,2.23,44.77,8.0
1902,0.0017,210.88085999999998,277.0,2.23,44.77,8.0
768,0.0022500000000000003,89.23535000000001,298.0,2.49,50.61,6.5
768,0.0023,89.26339999999999,298.0,2.48,50.4,6.5
924,0.0021000000000000003,103.73845,298.0,2.51,50.93,8.5
768,0.0019,91.02336,277.0,2.56,52.01,7.8
768,0.0019,91.02336,277.0,2.56,52.01,7.8
767,0.0025,82.61466,298.0,2.52,51.09,7.5
767,0.0025,82.61466,298.0,2.52,51.09,7.5
767,0.0025,82.61466,298.0,2.52,51.09,7.5
630,0.0028,73.57955,277.0,2.45,49.77,7.5
484,0.00267,54.35419,293.0,2.78,55.72,8.0
783,0.00185,87.67838,288.0,2.72,54.8,9.0
584,0.0024,69.94561999999999,300.0,3.26,62.33,5.75
2336,0.0026000000000000003,270.77631,277.0,2.74,55.06,6.5
114,0.0016,12.97241,298.0,2.38,48.27,6.5
787,0.003,89.03414000000001,298.0,3.64,65.9,6.5
787,0.003,89.03414000000001,298.0,3.64,65.9,6.5
787,0.003,89.03414000000001,298.0,3.64,65.9,6.5
350,0.0022,39.59541,298.0,2.35,47.67,8.5
386,0.002,43.15429,295.0,2.41,49.03,8.5
319,0.00175,35.99952,291.0,2.16,43.06,7.6
261,0.002,29.84523,298.0,2.4,48.77,6.5
276,0.002,31.59127,298.0,2.16,43.17,7.0
1114,0.0025,120.78845,291.0,2.66,53.8,7.6
294,0.0023,33.72143,294.0,2.0,38.54,8.0
912,0.002,102.56145,298.0,3.03,59.39,6.5
536,0.0028,59.182550000000006,295.0,3.78,67.47,5.5
536,0.0028,59.182550000000006,295.0,3.78,67.47,5.5
536,0.0028,59.182550000000006,295.0,3.78,67.47,5.5
434,0.0016,46.33075,293.0,2.08,40.9,5.0
279,0.0015500000000000002,29.131040000000002,277.0,2.14,42.59,6.5
403,0.00235,45.51813,295.0,2.35,47.66,8.5
596,0.0028,70.43384,289.0,2.98,58.79,4.2
279,0.0025,32.58837,20.0,2.04,39.79,6.5
207,0.002,21.737360000000002,298.0,2.48,50.4,7.5
558,0.003,64.74174,282.0,4.1,69.7,7.5
558,0.003,64.73772,282.0,4.1,69.7,7.5
82,0.0019,10.091870000000002,293.0,2.75,55.29,8.0
403,0.0017,45.03718,293.0,2.15,42.78,6.5
403,0.0017,45.0512,293.0,2.15,42.78,6.5
403,0.0017,45.04923,293.0,2.16,43.06,6.5
763,0.0024,87.44007,293.0,3.02,59.0,7.0
763,0.0024,87.44007,293.0,3.02,59.0,7.0
763,0.0024,87.44007,293.0,3.02,59.0,7.0
540,0.0019,60.408269999999995,298.0,3.2,61.5,7.2
324,0.0024,36.707620000000006,291.0,3.3,62.69,7.5
782,0.0023,87.65168,279.0,2.66,53.82,7.5
520,0.0019,57.45875,294.0,3.06,59.75,5.0
1624,0.0021000000000000003,177.60352,298.0,2.79,55.94,7.0
540,0.0018000000000000002,60.36525,291.0,3.2,61.5,7.2
124,0.0014,13.63223,298.0,2.72,54.84,6.0
124,0.0014,13.618200000000002,298.0,2.73,54.99,6.0
124,0.0014,13.74736,298.0,2.71,54.68,6.0
292,0.002,32.30345,285.0,3.14,60.77,7.5
90,0.00166,9.35027,290.0,2.68,54.16,6.0
980,0.0025,106.87362,290.0,2.02,39.07,7.0
180,0.0017,20.33564,298.0,2.19,43.92,5.65
382,0.0023,44.22729,290.0,3.12,60.56,7.2
598,0.0024500000000000004,67.59328000000001,295.0,2.86,56.96,5.2
598,0.0024500000000000004,67.59328000000001,295.0,2.86,56.96,5.2
140,0.0015500000000000002,15.502450000000001,277.0,1.89,34.92,7.5
840,0.00185,94.29830000000001,295.0,2.78,55.78,7.0
419,0.0018000000000000002,45.29275,292.0,2.15,42.89,6.5
250,0.0024900000000000005,30.073130000000003,298.0,2.61,52.88,9.0
1912,0.0029,215.31553,295.0,3.33,62.3,7.7
511,0.0019,57.3195,295.0,3.31,62.82,7.4
474,0.0028,51.662980000000005,293.0,3.38,63.64,6.5
474,0.0028,51.662980000000005,293.0,3.38,63.64,6.5
253,0.0018000000000000002,28.88186,298.0,2.07,40.71,5.2
451,0.0023,48.953269999999996,293.0,2.5,50.77,9.0
451,0.0023,48.953269999999996,293.0,2.5,50.77,9.0
451,0.0023,48.953269999999996,293.0,2.5,50.77,9.0
768,0.002,82.70935,298.0,2.5,50.87,7.5
768,0.002,82.72931,298.0,2.51,51.03,7.5
768,0.002,82.74334,298.0,2.51,51.02,7.5
768,0.002,82.72931,298.0,2.51,51.03,7.5
768,0.0024,82.74334,298.0,2.51,51.02,7.5
768,0.0019,82.75336,298.0,2.51,51.02,7.5
228,0.0019,25.00903,298.0,2.25,45.28,8.5
1672,0.00185,177.09609,260.0,2.57,52.16,7.4
348,0.0018000000000000002,38.98803,298.0,2.49,50.59,7.5
1284,0.0021000000000000003,141.71494,298.0,4.58,73.12,7.4
460,0.002,53.77769000000001,293.0,2.36,48.0,6.2
730,0.00195,83.23031,298.0,2.52,51.0,7.0
1768,0.00193,193.93928,277.0,2.58,52.41,5.2
544,0.002,56.95888,298.0,2.41,49.02,7.5
315,0.0022,36.95789,277.0,2.56,51.87,6.2
530,0.0029,63.01925,298.0,2.99,58.81,7.5
933,0.00195,104.25041,277.0,2.91,57.78,7.5
260,0.0019,29.235200000000003,291.0,1.96,37.38,5.8
316,0.0017,37.032199999999996,277.0,2.22,44.69,5.0
778,0.0018000000000000002,88.33587,295.0,2.15,42.85,7.0
657,0.002,71.17657000000001,293.0,2.9,57.51,7.5
381,0.00185,43.97579,298.0,3.11,60.47,9.0
780,0.0018000000000000002,86.26563,293.0,2.02,39.24,6.0
137,0.0019,16.23096,293.0,2.08,40.88,8.5
137,0.0019,16.23096,293.0,2.08,40.88,8.5
333,0.0017,37.71542,210.0,2.55,51.8,7.4
252,0.0016,29.33512,293.0,2.13,42.38,8.5
252,0.0016,29.33512,293.0,2.13,42.38,8.5
396,0.00213,44.654120000000006,293.0,2.49,50.66,8.0
1694,0.0022,196.11119,290.0,2.76,55.42,6.0
56,0.002,6.2879,277.0,2.45,49.87,4.6
518,0.0021000000000000003,57.71515,277.0,2.42,49.09,6.8
518,0.0021000000000000003,57.71515,277.0,2.42,49.09,6.8
308,0.0020499999999999997,33.02052,277.0,2.16,43.0,9.1
159,0.0035,17.515259999999998,289.0,2.86,56.95,6.0
148,0.0019,17.76117,293.0,2.25,45.33,5.5
148,0.0019,17.76117,293.0,2.25,45.33,5.5
220,0.0017,24.80749,277.0,2.05,39.89,5.3
220,0.0017,24.80749,277.0,2.05,39.89,5.3
820,0.002,92.24733,298.0,2.73,54.95,8.0
820,0.0023,92.14327,298.0,2.73,54.94,8.3
820,0.002,92.14738000000001,298.0,2.75,55.2,8.0
212,0.0016899999999999999,25.81327,298.0,3.15,60.98,4.3
386,0.00195,43.16827,298.0,2.4,48.8,8.5
450,0.0022500000000000003,51.146980000000006,298.0,2.51,51.01,7.0
450,0.0022500000000000003,51.146980000000006,298.0,2.51,51.01,7.0
234,0.0018000000000000002,27.373669999999997,293.0,2.79,55.89,7.5
686,0.00248,77.46010000000001,293.0,2.6,53.2,6.1
450,0.002,51.27306,298.0,2.49,50.53,7.0
100,0.0024500000000000004,12.09844,277.0,2.68,54.14,7.5
100,0.0017,12.155520000000001,277.0,2.73,54.92,7.5
100,0.0023799999999999997,12.05443,277.0,2.68,54.18,7.4
416,0.0021000000000000003,46.26691,293.0,2.68,54.1,6.5
303,0.0021000000000000003,35.085300000000004,291.0,2.62,53.04,5.5
303,0.0021000000000000003,35.085300000000004,291.0,2.62,53.04,5.5
290,0.0018000000000000002,31.754669999999997,283.0,2.61,52.89,7.0
304,0.0021000000000000003,35.116330000000005,291.0,2.64,53.35,5.5
260,0.0021000000000000003,29.71582,295.0,2.1,41.41,8.8
487,0.0023,55.68145,278.0,3.4,64.0,5.6
185,0.0015,21.702330000000003,293.0,2.13,42.18,4.6
572,0.0022,62.9541,298.0,2.6,52.76,4.6
572,0.0022,62.9541,298.0,2.6,52.76,4.6
573,0.0021000000000000003,63.085300000000004,298.0,2.5,50.82,4.5
471,0.0023,53.09136,291.0,2.35,47.65,6.5
224,0.0021000000000000003,23.45507,293.0,2.2,44.17,6.5
224,0.0022,23.36705,293.0,2.22,44.58,6.5
774,0.0022,87.79423,298.0,2.19,43.78,8.5
1290,0.0019,150.99484,291.0,2.72,54.84,6.0
1480,0.0018000000000000002,162.89416,298.0,2.4,50.42,4.0
164,0.00185,18.902919999999998,277.0,2.92,57.86,7.0
3100,0.002,362.75778,295.0,2.83,56.61,7.5
130,0.0018000000000000002,14.742700000000001,283.0,1.92,35.91,4.5
130,0.0018000000000000002,14.742700000000001,283.0,1.92,35.87,4.5
189,0.0019,21.16068,291.0,2.73,48.5,6.0
56,0.0019,6.161720000000001,293.0,1.79,31.28,4.6
1668,0.0027,184.6085,298.0,3.42,63.99,7.2
184,0.0016,21.151310000000002,298.0,1.93,36.23,5.6
130,0.0018000000000000002,14.742700000000001,283.0,1.93,36.33,4.5
280,0.0021000000000000003,32.80229,294.0,2.17,43.24,9.5
1160,0.00261,137.92535999999998,4.0,4.21,70.78,6.7
158,0.0015,18.513009999999998,292.0,1.88,26.4,8.5
1605,0.0029,183.1047,293.0,2.42,49.21,8.3
394,0.0019,45.24380000000001,291.0,2.09,41.14,7.3
1770,0.0027,198.06184,277.0,3.0,58.0,7.0
136,0.0019399999999999999,15.2667,293.0,2.31,46.68,8.15
624,0.0023,65.46569000000001,294.0,2.42,49.15,4.5
263,0.0017,29.20904,298.0,2.04,39.77,8.0
606,0.0017,68.39819,293.0,2.34,47.35,7.5
411,0.0026000000000000003,47.18656,277.0,2.9,57.0,6.5
411,0.0026000000000000003,47.18656,277.0,2.9,57.0,6.5
82,0.0021000000000000003,10.13088,293.0,2.74,55.13,7.5
262,0.0015500000000000002,27.49232,293.0,2.29,46.32,7.2
262,0.0022,27.499240000000004,293.0,2.48,50.38,6.0
262,0.0019,27.51928,293.0,2.43,49.31,7.2
262,0.0014,27.49232,293.0,2.36,47.85,7.2
296,0.002,31.86082,298.0,2.25,45.41,8.5
223,0.0023,26.091810000000002,277.0,2.31,46.75,6.0
232,0.0013000000000000002,25.875349999999997,293.0,2.66,53.77,6.8
262,0.0018000000000000002,27.46428,293.0,2.02,39.11,7.2
852,0.0018000000000000002,89.08102000000001,291.0,2.19,43.77,7.6
1264,0.0025,150.00603,291.0,2.57,52.11,6.5
263,0.002,29.022060000000003,292.0,2.03,39.5,7.0
269,0.0022,29.992169999999998,293.0,2.11,41.61,6.5
341,0.0019,37.13557,298.0,2.84,56.62,4.7
420,0.0019,48.43625,291.0,2.28,46.05,5.7
341,0.0017,37.31991000000001,298.0,2.87,57.14,4.7
341,0.0018000000000000002,37.112519999999996,298.0,2.86,56.97,4.7
204,0.0019,23.66268,291.0,2.28,46.1,5.1
886,0.0026000000000000003,96.03659,290.0,2.6,52.6,7.0
886,0.0026000000000000003,96.03659,290.0,2.6,52.6,7.0
780,0.0013000000000000002,87.61866,295.0,2.55,51.68,7.0
152,0.00145,16.4868,277.0,2.63,53.19,5.5
409,0.0019,47.516110000000005,291.0,2.25,45.28,4.6
639,0.00195,67.58530999999999,293.0,2.32,46.97,4.6
172,0.0018000000000000002,20.92463,277.0,3.0,59.0,6.8
227,0.0024,25.47309,277.0,2.28,46.17,6.7
990,0.0020499999999999997,116.65657000000002,293.0,3.13,60.74,5.2
180,0.002,20.713910000000002,298.0,2.17,43.24,7.7
307,0.0016,35.611580000000004,294.0,2.55,51.7,6.5
307,0.0016,35.611580000000004,294.0,2.55,51.7,6.5
2514,0.0022500000000000003,282.18394,293.0,3.97,69.03,5.0
663,0.0022,77.79681,298.0,2.68,54.02,6.5
264,0.0017,31.060200000000002,291.0,3.15,60.92,7.8
634,0.0023799999999999997,70.76806,277.0,2.32,47.08,6.1
264,0.0026000000000000003,30.880200000000002,291.0,3.41,63.96,8.5
663,0.0022,77.74881,298.0,2.69,54.22,10.5
264,0.0017,31.166349999999998,291.0,3.14,60.79,7.8
680,0.0025,79.02314,293.0,2.27,45.79,6.3
1408,0.0027,159.71192000000002,298.0,2.4,48.72,5.5
802,0.002,93.7003,277.0,2.93,57.95,6.5
310,0.0026000000000000003,34.887,295.0,2.43,48.8,7.8
1462,0.0020099999999999996,166.70617000000001,294.0,2.73,55.03,6.2
324,0.002,36.00598,277.0,2.75,55.2,6.5
366,0.00175,39.53024,298.0,3.3,62.75,7.25
130,0.0014,15.13887,293.0,1.86,33.7,4.6
513,0.00182,56.15111,293.0,2.44,49.59,6.0
106,0.0014,12.242360000000001,296.0,2.26,45.61,5.12
274,0.0017800000000000001,32.52229,298.0,2.3,46.46,7.0
214,0.00195,24.8161,298.0,3.32,62.93,4.6
1452,0.00246,157.02261,293.0,2.51,50.91,7.4
1452,0.0026000000000000003,157.25488,293.0,2.49,50.6,7.4
753,0.00235,83.45439,293.0,2.65,53.54,6.5
980,0.0022,112.46003,293.0,3.26,62.3,7.5
215,0.002,23.07957,292.0,2.01,38.81,6.25
1298,0.00319,146.09728,293.0,3.95,68.83,7.2
146,0.0017,16.39347,292.0,2.12,42.08,8.7
704,0.0023799999999999997,80.53787,277.0,1.73,28.9,5.5
704,0.0023799999999999997,80.53787,277.0,1.73,28.9,5.5
984,0.0024,110.09716,277.0,2.51,51.0,8.5
1462,0.002,167.44759,295.0,2.73,54.95,6.0
245,0.003,25.686040000000002,298.0,3.39,63.73,5.0
478,0.0028,55.31353,298.0,2.99,58.91,5.6
1452,0.0022,156.82254999999998,293.0,2.61,52.94,7.4
372,0.0023,41.066300000000005,292.0,2.1,39.9,8.5
285,0.00254,30.77936,285.0,2.2,44.0,5.6
246,0.00159,28.80057,290.0,2.14,41.94,7.0
308,0.0016,34.37086,293.0,2.14,42.41,5.6
366,0.0027,41.54668,295.0,2.95,58.24,8.2
366,0.0027,41.54668,295.0,2.95,58.24,8.2
149,0.0016,16.84333,277.0,2.0,44.26,7.0
1548,0.0023,174.12019,298.0,2.41,48.76,7.3
149,0.0016,16.827330000000003,277.0,2.0,43.75,7.0
149,0.0017,16.84136,277.0,2.0,43.69,7.0
149,0.00175,16.85538,277.0,2.0,43.63,7.0
149,0.00188,16.827330000000003,277.0,2.0,43.56,7.0
149,0.00175,16.76228,277.0,2.0,46.23,7.0
149,0.00172,16.774330000000003,277.0,2.0,46.49,8.0
149,0.002,16.772360000000003,277.0,2.0,46.45,8.0
149,0.00185,16.75833,277.0,2.0,46.71,8.0
280,0.0017,29.170360000000002,140.0,2.4,48.74,5.8
144,0.0015600000000000002,16.78003,293.0,2.13,42.15,8.5
337,0.00232,37.18989,310.0,2.4,48.44,7.0
214,0.002,23.641060000000003,277.0,3.31,62.86,6.5
444,0.0025,47.702470000000005,302.0,4.36,71.77,6.5
456,0.0022,51.11612,291.0,2.35,47.71,8.4
1245,0.0022,148.84886,277.0,4.02,69.44,7.0
1245,0.0022,148.84886,277.0,4.02,69.44,7.0
1245,0.0022,148.84886,277.0,4.02,69.44,7.0
1245,0.0022,148.84886,277.0,4.02,69.44,7.0
83,0.0015,9.14549,293.0,1.88,34.72,3.5
312,0.0016,33.72029,295.0,1.98,37.75,7.5
331,0.0019,36.3951,277.0,2.88,57.33,9.0
694,0.0022500000000000003,80.10052,293.0,1.88,34.7,7.0
694,0.0022500000000000003,80.10052,293.0,1.88,34.7,7.0
694,0.0022500000000000003,80.10052,293.0,1.88,34.7,7.0
2040,0.0025,221.01073000000002,290.0,2.22,44.6,7.0
784,0.00175,86.38569000000001,277.0,2.49,50.6,6.7
1272,0.0023,138.80357999999998,298.0,4.47,72.46,4.6
149,0.0019,16.75636,277.0,2.0,46.37,7.0
740,0.0019,82.94755,298.0,2.23,44.89,6.6
1020,0.00215,119.3665,293.0,2.32,47.0,5.6
153,0.0019,17.43859,292.0,2.15,42.82,7.5
512,0.002,55.844860000000004,295.0,2.29,46.25,5.7
388,0.0022,44.26002,292.0,1.81,32.19,5.7
388,0.0022,44.26002,292.0,1.81,32.19,5.7
1256,0.0025,137.38681,296.0,2.59,52.5,6.5
349,0.00165,37.61041,277.0,3.29,62.6,7.5
614,0.0026000000000000003,67.27758,277.0,2.93,58.06,8.0
614,0.0026000000000000003,67.27758,277.0,2.93,58.06,8.0
614,0.0026000000000000003,67.27758,277.0,2.93,58.06,8.0
926,0.0027,103.04021,293.0,3.13,60.66,7.0
926,0.0027,103.04021,293.0,3.13,60.66,7.0
282,0.0019,30.08453,291.0,2.92,57.84,7.5
348,0.0029,37.14312,295.0,5.08,75.79,8.5
674,0.0024500000000000004,75.18221000000001,293.0,2.33,47.3,4.4
640,0.0021000000000000003,72.16269,298.0,2.84,56.68,6.8
1284,0.002,135.45395000000002,277.0,3.19,61.39,4.6
504,0.0014,53.91212,298.0,2.1,41.39,5.4
754,0.00177,87.19535,282.0,2.62,53.12,7.0
728,0.0019,78.21805,298.0,2.85,56.9,6.5
1070,0.0015500000000000002,118.44857,298.0,2.0,38.5,7.5
82,0.0022,9.40177,298.0,2.62,53.06,7.0
285,0.0018000000000000002,31.229770000000002,294.0,2.33,46.9,6.0
243,0.0018000000000000002,26.12244,292.0,2.76,55.41,6.0
1142,0.0019,130.98362,298.0,2.01,38.7,5.2
604,0.0018000000000000002,68.76749000000001,291.0,2.68,54.18,6.5
878,0.003,95.15944999999999,290.0,2.3,45.73,4.6
878,0.003,95.15944999999999,290.0,2.3,45.73,4.6
620,0.0024,68.64527000000001,291.0,2.72,54.74,6.5
154,0.0017,16.10368,275.0,3.1,60.36,7.7
154,0.0018000000000000002,15.99352,277.0,3.21,61.66,7.7
258,0.0023,29.65707,298.0,2.36,47.81,4.5
154,0.0021000000000000003,15.96854,298.0,3.24,62.06,7.7
154,0.0013700000000000001,17.25034,289.0,2.3,40.0,8.5
924,0.00135,96.59108,298.0,3.09,60.24,7.7
656,0.0018000000000000002,71.2135,293.0,2.39,48.54,6.5
646,0.0018000000000000002,74.09436000000001,298.0,2.5,50.88,6.8
814,0.0021000000000000003,92.51034,295.0,2.58,52.28,6.0
111,0.0021000000000000003,12.961500000000001,298.0,1.9,35.19,5.6
111,0.0021000000000000003,12.961500000000001,298.0,1.9,35.19,5.6
1288,0.0016,149.08562,298.0,2.52,51.12,7.5
546,0.0024,62.76152,277.0,2.5,50.88,8.0
155,0.0014,17.526799999999998,294.0,1.85,33.66,7.5
402,0.0014,44.998059999999995,293.0,2.16,42.98,7.0
402,0.0014,45.04108,293.0,2.16,43.07,7.0
402,0.0014,45.02611,293.0,2.16,42.98,7.0
1188,0.0019,140.84786,297.0,2.41,48.95,7.4
645,0.00215,69.83652000000001,291.0,2.12,42.03,6.0
1364,0.002,149.72131,291.0,2.78,56.0,7.1
804,0.0023,85.56927,293.0,2.98,58.72,8.0
370,0.0019,40.93999,298.0,4.7,73.76,4.8
250,0.0023,25.87488,277.0,2.64,54.0,5.6
284,0.0018000000000000002,30.086740000000002,298.0,2.39,48.46,5.5
176,0.0024,21.929090000000002,297.0,3.32,62.98,8.5
251,0.0017900000000000001,26.61632,295.0,2.32,47.09,5.1
219,0.0021000000000000003,23.217509999999997,289.0,1.96,37.18,8.5
259,0.0019,29.80461,277.0,2.28,45.68,7.7
270,0.0021000000000000003,29.466580000000004,293.0,1.96,37.21,5.6
149,0.002,16.69313,298.0,2.22,44.5,8.15
149,0.0018000000000000002,16.69313,298.0,2.18,43.67,8.15
2004,0.00285,226.89416,298.0,2.5,51.8,8.1
1290,0.0026000000000000003,151.66442,291.0,2.75,55.0,6.0
475,0.0024500000000000004,51.12335,298.0,2.13,42.29,3.5
475,0.0024500000000000004,51.12335,298.0,2.13,42.29,3.5
324,0.0023,38.774629999999995,294.0,4.75,74.09,6.5
220,0.0023,24.94814,295.0,2.43,49.4,8.0
202,0.0019,21.86266,295.0,3.04,59.6,8.0
444,0.0019,51.64434,288.0,2.38,48.24,7.5
872,0.0018700000000000001,95.50278,291.0,2.64,53.33,5.0
872,0.0018700000000000001,95.50278,291.0,2.64,53.33,5.0
321,0.0020299999999999997,36.59303,289.0,3.08,60.11,6.3
754,0.0023,88.46021,285.0,3.88,68.33,6.5
754,0.0023,88.46021,285.0,3.88,68.33,6.5
1700,0.002,189.59102,289.0,2.28,46.02,7.5
1156,0.0017,130.64312,278.0,2.03,39.49,6.5
1156,0.0017,130.64312,278.0,2.03,39.49,6.5
4240,0.003,465.31934,291.0,2.37,48.01,6.0
4240,0.0028,465.39959000000005,291.0,2.55,51.7,6.0
254,0.0013000000000000002,27.554720000000003,293.0,2.12,67.8,7.0
161,0.00195,18.15677,291.0,2.07,40.57,9.0
161,0.00195,18.15677,291.0,2.07,40.57,9.0
589,0.0023,66.30689,303.0,2.42,49.11,8.0
4084,0.0028,465.15038000000004,298.0,2.92,57.92,6.5
264,0.00175,31.032040000000002,293.0,3.09,60.0,7.0
528,0.00215,62.29251,20.0,2.5,52.0,7.0
2108,0.0024,241.81394,298.0,3.13,60.68,7.0
551,0.00185,63.17475,293.0,2.31,46.71,7.0
378,0.0022500000000000003,42.56307,294.0,2.4,48.8,7.5
147,0.0013000000000000002,16.18353,292.0,2.34,47.46,7.3
736,0.00193,87.62691000000001,298.0,2.38,48.26,8.5
432,0.00222,47.468180000000004,298.0,3.14,60.79,8.4
432,0.00222,47.468180000000004,298.0,3.14,60.79,8.4
426,0.0023,45.78702,191.0,2.56,52.04,5.5
426,0.0023,45.78702,191.0,2.56,52.04,5.5
426,0.0028,46.34161,191.0,2.29,46.25,5.5
5616,0.0024900000000000005,630.21412,298.0,2.36,47.8,7.5
307,0.00175,34.631980000000006,291.0,2.12,41.95,6.0
513,0.0025,60.35812000000001,297.0,2.73,55.0,6.0
106,0.0016200000000000001,12.697940000000001,277.0,2.95,58.3,7.4
106,0.00175,12.794,277.0,2.93,58.03,7.4
